Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Distance To GCS (m),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
2,1.1,66,-114,0,0,-75.20323775,0.8,762.8,-0.61,0.66,-2.12,2359,0:03:54,1894.9,2,356,237,,0,15:03:55,10:59:52,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.02,0,0,0,1
2,1.2,66,-114,0,0,-75.20323775,0.2,762.2,-0.47,0.66,-2.12,2379.6,0:03:55,1915.2,2,356,237,,0,15:03:55,10:59:53,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.04,0,0,0,1
2,1.1,67,-113,1,0,-75.20323775,0.8,762.8,0,0.66,-2.12,2411.5,0:03:56,1946.5,2,356,237,,0,15:03:55,10:59:54,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.04,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,-0.1,761.9,0.03,0.66,-2.12,2437.5,0:03:57,1972.1,2,356,237,,0,15:03:55,10:59:55,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.09,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.3,762.2,-0.51,0.66,-2.12,2458.6,0:03:58,1992.9,2,356,237,,0,15:03:55,10:59:56,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.13,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.5,762.5,-0.28,0.66,-2.12,2479.1,0:03:59,2013.2,2,356,237,,0,15:03:55,10:59:57,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.15,0,0,0,1
2.1,0.9,67,-113,0,0,-75.20323775,0.3,762.3,-0.42,0.66,-2.12,2499.7,0:04:00,2033.5,2,356,237,,0,15:03:55,10:59:58,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.18,0,0,0,1
2.1,0.9,67,-113,0,0,-75.20323775,0.1,762.1,0.05,0.66,-2.12,2526.2,0:04:01,2059.6,2,356,237,,0,15:03:55,10:59:59,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.22,0,0,0,1
2.1,0.9,67,-113,0,0,-75.20323775,0.5,762.4,-0.32,0.66,-2.12,2558.1,0:04:02,2091,2,356,238,,0,15:03:55,11:00:00,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.25,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,0.9,762.9,0.18,0.66,-2.12,2579.7,0:04:03,2112.2,2,356,238,,0,15:03:55,11:00:01,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.27,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,0.8,762.8,-0.57,0.66,-2.12,2600.3,0:04:04,2132.5,2,356,238,,0,15:03:55,11:00:02,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.27,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,0.8,762.8,-0.03,0.66,-2.12,2637,0:04:05,2168.8,2,356,238,,0,15:03:55,11:00:03,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.29,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,1,763,-0.13,0.66,-2.12,2647.3,0:04:06,2178.9,2,356,238,,0,15:03:55,11:00:04,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.31,0,0,0,1
2.3,0.9,67,-113,0,0,-75.20323775,1.1,763.1,0.09,0.66,-2.12,2678.2,0:04:07,2209.4,2,356,238,,0,15:03:55,11:00:05,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.34,0,0,0,1
2.3,0.8,67,-113,0,0,-75.20323775,1.1,763.1,-0.27,0.66,-2.12,2699.3,0:04:08,2230.2,2,356,238,,0,15:03:55,11:00:06,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.38,0,0,0,1
2.2,0.8,67,-113,0,0,-75.20323775,1.3,763.3,0.26,0.66,-2.12,2726.3,0:04:09,2256.8,2,356,238,,0,15:03:55,11:00:07,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.4,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,0.6,762.6,0.1,0.66,-2.12,2747.4,0:04:10,2277.6,2,356,238,,0,15:03:55,11:00:08,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.43,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,1.5,763.5,0.33,0.66,-2.12,2778.8,0:04:11,2308.5,2,356,239,,0,15:03:55,11:00:09,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.43,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,1.1,763.1,0.54,0.66,-2.12,2800.3,0:04:12,2329.8,2,356,239,,0,15:03:55,11:00:10,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.43,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,0.5,762.5,0.11,0.66,-2.12,2821.9,0:04:13,2351.1,2,356,239,,0,15:03:55,11:00:11,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.45,0,0,0,1
2.2,0.9,67,-113,0,0,-75.20323775,1.6,763.6,0.37,0.66,-2.12,2848.9,0:04:14,2377.7,2,356,239,,0,15:03:55,11:00:12,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.45,0,0,0,1
2.1,0.9,67,-113,0,0,-75.20323775,0.3,762.2,-0.51,0.66,-2.12,2880.7,0:04:15,2409.2,2,356,239,,0,15:03:55,11:00:13,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.45,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,1.3,763.2,-0.73,0.66,-2.12,2901.8,0:04:16,2430.1,2,356,239,,0,15:03:55,11:00:14,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.47,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,1.4,763.4,0.2,0.66,-2.12,2922.9,0:04:17,2450.9,2,356,239,,0,15:03:55,11:00:15,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.49,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.7,762.7,-0.32,0.66,-2.12,2944,0:04:18,2471.8,2,356,239,,0,15:03:55,11:00:16,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.49,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.7,762.6,0,0.66,-2.12,2970,0:04:19,2497.5,2,356,239,,0,15:03:55,11:00:17,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.49,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,0.9,762.9,0.6,0.66,-2.12,3001.9,0:04:20,2529,2,356,239,,0,15:03:55,11:00:19,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.51,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,1.2,763.2,0.47,0.66,-2.12,3022.9,0:04:21,2549.8,2,356,239,,0,15:03:55,11:00:20,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.52,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,0.9,762.9,0.12,0.66,-2.12,3044,0:04:22,2570.7,2,356,239,,0,15:03:55,11:00:21,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.54,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.5,762.5,-0.61,0.66,-2.12,3070.5,0:04:23,2596.9,2,356,240,,0,15:03:55,11:00:22,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.54,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.5,762.5,-0.26,0.66,-2.12,3101.4,0:04:24,2627.5,2,356,240,,0,15:03:55,11:00:23,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.54,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,1.3,763.3,0.55,0.66,-2.12,3122.5,0:04:25,2648.4,2,356,240,,0,15:03:55,11:00:24,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.56,0,0,0,1
2,1,67,-113,0,0,-75.20323775,0.6,762.6,0,0.66,-2.12,3144.1,0:04:26,2669.7,2,356,240,,0,15:03:55,11:00:25,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.58,0,0,0,1
2,0.9,67,-113,0,0,-75.20323775,0.7,762.7,-0.57,0.66,-2.12,3170.5,0:04:27,2696,2,356,240,,0,15:03:55,11:00:26,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.6,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,1,762.9,0.04,0.66,-2.12,3192.1,0:04:28,2717.3,2,356,240,,0,15:03:55,11:00:27,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.61,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.4,762.4,0.42,0.66,-2.12,3224,0:04:29,2748.9,2,356,240,,0,15:03:55,11:00:28,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.61,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.4,762.4,-0.06,0.66,-2.12,3234.8,0:04:30,2759.6,2,356,240,,0,15:03:55,11:00:29,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.61,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.8,762.8,0.25,0.66,-2.12,3266.6,0:04:31,2791.2,2,356,240,,0,15:03:55,11:00:30,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.63,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.8,762.8,-0.01,0.66,-2.12,3292.6,0:04:32,2817,2,356,240,,0,15:03:55,11:00:31,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.65,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,1.3,763.2,0.08,0.66,-2.12,3324.5,0:04:33,2848.6,2,356,240,,0,15:03:55,11:00:32,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.67,0,0,0,1
2.1,1,67,-113,0,0,-75.20323775,0.5,762.5,0.49,0.66,-2.12,3345.6,0:04:34,2869.5,2,356,240,,0,15:03:55,11:00:33,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.67,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,1.3,763.3,-0.37,0.66,-2.12,3366.2,0:04:35,2889.9,2,356,240,,0,15:03:55,11:00:34,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.69,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,0.7,762.7,-0.11,0.66,-2.12,3392.2,0:04:36,2915.7,2,356,240,,0,15:03:55,11:00:35,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.69,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,0.8,762.8,0.21,0.66,-2.12,3423.1,0:04:37,2946.4,2,356,241,,0,15:03:55,11:00:36,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.72,0,0,0,1
2.1,1.1,67,-113,0,0,-75.20323775,0.7,762.7,-0.05,0.66,-2.12,3443.7,0:04:38,2966.8,2,356,241,,0,15:03:55,11:00:37,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.72,0,0,0,1
2,1.1,67,-113,0,0,-75.20323775,0.9,762.9,0.16,0.66,-2.12,3470.6,0:04:39,2993.6,2,356,241,,0,15:03:55,11:00:38,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.72,0,0,0,1
2,1.2,67,-113,0,0,-75.20323775,0.5,762.5,-0.42,0.66,-2.12,3491.7,0:04:40,3014.5,2,356,241,,0,15:03:55,11:00:39,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.74,0,0,0,1
1.9,1.2,67,-113,0,0,-75.20323775,1.3,763.3,0.54,0.66,-2.12,3523.6,0:04:41,3046.2,2,356,241,,0,15:03:55,11:00:40,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.76,0,0,0,1
1.9,1.2,67,-113,0,0,-75.20323775,0.8,762.8,0.16,0.66,-2.12,3544.7,0:04:42,3067.2,2,356,241,,0,15:03:55,11:00:41,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.78,0,0,0,1
1.9,1.2,67,-113,0,0,-75.20323775,-0.4,761.6,-0.25,0.66,-2.12,3566.3,0:04:43,3088.6,2,356,241,,0,15:03:55,11:00:42,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.81,0,0,0,1
1.9,1.2,67,-113,0,0,-75.20323775,0.4,762.4,-0.33,0.66,-2.12,3591.8,0:04:44,3113.9,2,356,241,,0,15:03:55,11:00:43,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.83,0,0,0,1
1.9,1.2,67,-113,0,0,-75.20323775,0.8,762.8,0.07,0.66,-2.12,3611.9,0:04:45,3133.9,2,356,241,,0,15:03:55,11:00:44,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.83,0,0,0,1
1.9,1.2,67,-113,0,0,-75.20323775,0.7,762.7,-0.46,0.66,-2.12,3648.2,0:04:46,3170,2,356,241,,0,15:03:55,11:00:45,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.85,0,0,0,1
1.8,1.3,67,-113,0,0,-75.20323775,1.1,763.1,0.34,0.66,-2.12,3669.7,0:04:47,3191.5,2,356,241,,0,15:03:55,11:00:46,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.88,0,0,0,1
1.8,1.3,66,-114,-1,0,-75.20323775,0,762,-0.6,0.66,-2.12,3689.8,0:04:48,3211.5,2,356,241,,0,15:03:55,11:00:47,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.9,0,0,0,1
1.8,1.3,66,-114,0,0,-75.20323775,0.4,762.4,-0.54,0.66,-2.12,3710.9,0:04:49,3232.5,2,356,241,,0,15:03:55,11:00:48,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.94,0,0,0,1
1.8,1.3,66,-114,0,0,-75.20323775,0.1,762,-0.44,0.66,-2.12,3748.2,0:04:50,3269.6,2,356,241,,0,15:03:55,11:00:49,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.97,0,0,0,1
1.8,1.3,66,-114,0,0,-75.20323775,0.2,762.2,-0.34,0.66,-2.12,3768.8,0:04:51,3290.1,2,356,241,,0,15:03:55,11:00:50,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,111.99,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.1,762.1,-0.59,0.66,-2.12,3789.4,0:04:52,3310.6,2,356,241,,0,15:03:55,11:00:51,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.01,0,0,0,1
1.8,1.3,66,-114,0,0,-75.20323775,0.5,762.5,-0.72,0.66,-2.12,3811,0:04:53,3332.1,2,356,241,,0,15:03:55,11:00:52,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.06,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.9,762.9,-0.7,0.66,-2.12,3832.5,0:04:54,3353.5,2,356,241,,0,15:03:55,11:00:53,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.08,0,0,0,1
1.8,1.4,66,-114,0,0,-75.20323775,0.5,762.5,-0.26,0.66,-2.12,3869.8,0:04:55,3390.7,2,356,241,,0,15:03:55,11:00:54,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.14,0,0,0,1
1.9,1.4,66,-114,0,0,-75.20323775,0.2,762.1,-0.27,0.66,-2.12,3890.4,0:04:56,3411.2,2,356,241,,0,15:03:55,11:00:55,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.17,0,0,0,1
1.8,1.4,66,-114,0,0,-75.20323775,0.6,762.6,-0.6,0.66,-2.12,3911,0:04:57,3431.7,2,356,241,,0,15:03:55,11:00:56,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.19,0,0,0,1
1.8,1.3,66,-114,0,0,-75.20323775,0.4,762.4,-0.2,0.66,-2.12,3937,0:04:58,3457.6,2,356,241,,0,15:03:55,11:00:57,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.21,0,0,0,1
1.8,1.4,66,-114,0,0,-75.20323775,0.4,762.4,-0.28,0.66,-2.12,3957.6,0:04:59,3478.1,2,356,241,,0,15:03:55,11:00:58,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.26,0,0,0,1
1.8,1.4,66,-114,0,0,-75.20323775,-0.3,761.7,-1.05,0.66,-2.12,3989,0:05:00,3509.4,2,356,242,,0,15:03:55,11:00:59,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.28,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0,761.9,-0.81,0.66,-2.12,4010.5,0:05:01,3530.9,2,356,242,,0,15:03:55,11:01:00,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.32,0,0,0,1
1.9,1.4,66,-114,0,0,-75.20323775,0.5,762.5,-0.43,0.66,-2.12,4037,0:05:02,3557.3,2,356,242,,0,15:03:55,11:01:01,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.35,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.6,762.6,0.05,0.66,-2.12,4057.6,0:05:03,3577.8,2,356,242,,0,15:03:55,11:01:02,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.39,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.9,762.9,-0.42,0.66,-2.12,4078.2,0:05:04,3598.4,2,356,242,,0,15:03:55,11:01:03,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.42,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.7,762.7,-0.85,0.66,-2.12,4114,0:05:05,3634,2,356,242,,0,15:03:55,11:01:04,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.44,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.3,762.3,-0.79,0.66,-2.12,4135.1,0:05:06,3655,2,356,242,,0,15:03:55,11:01:05,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.5,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.2,762.2,-0.48,0.66,-2.12,4155.7,0:05:08,3675.6,2,356,242,,0,15:03:55,11:01:06,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.53,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.3,762.3,0.08,0.66,-2.12,4191,0:05:09,3710.8,2,356,242,,0,15:03:55,11:01:07,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.53,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.3,762.2,-1.15,0.66,-2.12,4212.6,0:05:10,3732.3,2,356,242,,0,15:03:55,11:01:08,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.57,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.5,762.5,-0.27,0.66,-2.12,4233.7,0:05:11,3753.3,2,356,242,,0,15:03:55,11:01:09,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.6,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,-0.1,761.9,-0.5,0.66,-2.12,4254.7,0:05:12,3774.3,2,356,242,,0,15:03:55,11:01:10,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.62,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0,762,-0.7,0.66,-2.12,4290.5,0:05:13,3810,2,356,242,,0,15:03:55,11:01:11,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.62,0,0,0,1
1.9,1.3,66,-114,0,0,-75.20323775,0.4,762.4,-0.8,0.66,-2.12,4311.6,0:05:14,3831,2,356,242,,0,15:03:55,11:01:12,5/24/2022,32.2298678,-110.911316,12SWA 08355 65918,100,100,221.9,1,0,51.7,-32.4,-0.8,2.6,2.6,-2.1,2.1,0,112.66,0,0,0,1
